-3.811611,-36.70807,-7.302454,5.204022,-0.739278,14.895,8.171959,-18.16003,10.69015,-9.914068,4.96513,2.428927,6.453465,15.23703,-9.361372,3.501845,1.823319,-0.5717391,8.007033,1.813125,2.964093,1.715642,0.2434761,-0.03185339,-0.4081184,1.92358,0.4203917,0.7691972,0.7018815,0.2518125 
-3.748516,-40.69362,-6.676871,-3.14959,10.66874,22.87187,15.46444,-1.270151,-2.523347,-27.72575,-3.665164,2.786121,2.452648,6.578367,1.906969,4.945962,0.7817535,-3.481138,0.895435,3.452694,2.964093,1.303059,0.5069104,0.1620262,0.0797337,1.208161,-0.8770393,-1.715525,0.8912774,1.579746 
-3.433043,-40.19543,-8.17827,6.514391,2.372355,7.90224,-4.277138,3.981532,15.37362,-7.094261,17.36038,-0.9048916,-6.637559,-3.071321,-2.131985,5.771172,-2.268547,2.776873,-0.1189464,0.4582151,3.704102,0.7360126,-0.257472,0.430204,0.2204603,1.668073,-1.559024,-2.129283,-0.7591736,-0.6251247 
-2.99138,-45.67555,-15.531,-9.046257,-4.280103,4.961047,-2.090135,-1.135492,15.0154,-7.658222,16.91449,1.952667,-1.44004,-1.407582,-3.545619,11.12904,4.427234,3.781458,1.605502,-2.183627,-0.2467626,0.1310324,-0.6236168,0.1731051,0.4268592,1.208161,-2.705807,1.971046,0.02546709,-0.1741285 
-2.171149,-42.68639,-12.70303,-1.184035,4.732905,4.593398,-6.12768,-5.444565,15.0154,17.36319,22.71109,8.620302,2.885169,1.587149,-5.060226,5.152264,8.013096,5.309088,3.533738,-0.7353963,4.074107,1.244119,0.58244,-0.399151,-0.8164645,-1.869067,-1.257239,-0.5319199,-3.961454,-2.945859 
-1.287824,-41.69001,-8.053154,9.877554,4.947501,0.1816079,-9.4923,-4.367297,3.811893,-4.650428,4.313787,7.905913,10.67228,16.06617,4.936184,5.152264,-3.607703,-0.9624106,4.143733,0.9098516,3.852104,0.3884708,0.253018,-0.02908367,0.8298194,-0.4486447,-1.740095,-4.730046,0.2148631,-6.027044 
-0.4044982,-29.23518,-1.547089,2.747077,-3.207126,-2.943411,-1.41721,-4.771272,6.708003,-14.83375,-4.96785,1.952667,5.047773,-0.4093379,-7.367352,2.986089,-11.27157,2.107151,4.347064,-0.05794115,1.155982,0.6201653,-0.1334277,0.145408,0.1454061,-0.5266444,-3.912946,-1.110194,-1.652041,-1.201398 
2.056193,-4.084927,8.823487,9.877554,2.908845,0.7330816,-2.594828,-11.21946,10.50915,3.808994,-3.665164,-11.18674,6.020945,-4.291397,-17.33746,0.3041584,-7.662826,0.8235162,1.504064,-2.309208,-0.466801,0.1439043,0.2053087,0.2126587,-0.5488449,2.127985,1.065117,1.896297,-0.05570263,0.001259012 
3.853263,20.8417,-0.2959234,-5.606535,5.48399,-15.18848,-6.29591,-20.76275,9.966125,30.39168,-10.97459,-17.78313,-19.24061,21.45555,-20.12909,-8.215318,9.426594,-6.800418,6.787044,-3.313855,0.3858478,1.42094,0.5069104,0.09001379,0.4080957,-1.076101,-0.8932571,-0.3253933,0.1066368,-1.63869 
4.575965,26.43411,-6.051287,-17.21833,6.771563,-29.04939,-9.4923,-11.21946,10.32814,39.69773,-16.66639,-25.39436,-14.92904,8.796686,-18.53387,-8.533496,11.97089,-0.2368778,5.770386,-3.313855,-2.047575,0.7875003,0.09080623,0.1232503,0.8001864,0.1363532,0.3555202,-0.4286566,0.2419196,-0.6251247 
4.764497,23.91408,-10.44065,-21.02547,5.91318,-22.52661,-16.17166,3.442897,15.0154,27.91006,-25.46282,-24.37953,-16.91899,11.92049,-16.53985,-4.750251,14.51519,-3.139009,0.4389635,-2.811532,-0.9893923,1.008357,0.3936161,0.311543,0.2392238,0.721351,1.127993,-0.1601721,0.05252367,-1.226453 
4.858762,22.53952,-14.9654,-14.17263,0.7628897,-22.52661,-13.20305,12.48445,12.31921,19.84481,-38.39874,-20.32021,-4.467686,5.469208,-12.95061,-4.028192,15.64598,-7.324515,-1.843395,-1.283812,0.4683621,0.1310324,0.01924222,0.2027703,-0.3987366,0.5133517,1.19087,0.04635437,0.8371645,0.4271999 
